is_bad,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
0,"Colonial Airstream","8 years","MORTGAGE","250000.0","VERIFIED - income source","n","  Borrower added on 05/29/10 > Should be able to payoff loan early.<br/> Borrower added on 06/04/10 > To whom it may concern,<br/><br/>All information has been verifed and loan has been approved.<br/> Borrower added on 06/05/10 > I have impeccable credit. The only reason my score is under 700 is because my equity line shows as revolving credit debt. Before my HELOC my score was 770. With my 27years experience in my field and proven track record one could not have a more secure investment with such a high return. Take advantage of this rare opportunity for an incredible return on your investment.<br/> Borrower added on 06/11/10 > I WILL EXCEPT PARTIAL FUNDING ON THIS  LOAN<br/>","wedding","Lisa Wedding Ring","087xx","NJ","13.08","0.0","6/1/1992","4.0","","67.0","19.0","3.0",99754,"96.7","37.0","f","0.0","",1
0,"Stanford University","1 year","MORTGAGE","234600.0","VERIFIED - income source","n","I want to put money in a retirement fund by Apr 15 to deduct on 2008 income taxes. Rather than take the money out of savings, I would like a loan so I can ensure liquidity for emergencies. My AGI is in the 25% bracket, so the tax savings will more than offset the cost of the loan. I am a very reliable borrower. I have a secure position at a reputable institution. I have a good salary, plus a bonus. In addition, I receive a guaranteed pension payment from a prior employer, as well as rental income.  I have always paid all my bills.","other","Retirement funding","945xx","CA","15.01","0.0","9/1/1988","0.0","53.0","","21.0","0.0",82153,"88.1","45.0","f","0.0","",1
0,"The Men's Wearhouse","4 years","RENT","35000.0","VERIFIED - income","n","  Borrower added on 02/07/11 > Want a lower rate so I can pay off my credit cards which i acquired while i was in school alot quicker. Already paid off one through determination &amp; hard work.<br/>","credit_card","My CreditCards","303xx","GA","14.47","0.0","11/1/2003","0.0","","","6.0","0.0",16098,"79.7","8.0","f","0.0","",1
0,"Spillars Medical","1 year","OWN","35000.0","not verified","n","  Borrower added on 01/19/10 > Frugal, cheap, miserly, practical...why pay my credit union 15% for a personal loan?  I am an animal lover and, as a result, I probably have the most expensive non-pedigreed canine in the state of Oklahoma.  She was hit and had to have surgery...there is nothing that would cause me to put down an animal if the condition can be fixed.  And it was!  Thanks for your consideration!<br/>","debt_consolidation","Euphemistically Frugal ---Yes , that would be CHEAP!","740xx","OK","8.98","0.0","6/1/1988","1.0","","","10.0","0.0",1357,"4.2","28.0","f","0.0","",1
0,"Suffolk County Sheriff's office","6 years","MORTGAGE","110000.0","not verified","n","  Borrower added on 02/06/11 > Hello, I am seeking this loan to consolidate some credit cards and have only one payment. I have no problem paying them just looking to put it all together. I am an aggressive payer and will try to pay off earlier.<br/> Borrower added on 02/12/11 > Thank you in advance to all the investors.<br/>","debt_consolidation","Debt Consolidation Loan","117xx","NY","9.03","0.0","12/1/1999","0.0","","","10.0","0.0",31675,"55.2","37.0","f","0.0","",1
1,"","n/a","MORTGAGE","100000.0","not verified","n","","major_purchase","Major Purchase Loan","950xx","CA","4.49","1.0","9/1/1996","2.0","2.0","","10.0","0.0",12304,"40.6","24.0","f","0.0","",1
0,"Bordines Nursery","6 years","RENT","39000.0","not verified","n","  552223 added on 10/07/09 > Help me payoff the credit cards that got me through college . . 552223 added on 10/07/09 > I work fulltime and would use this loan to payoff my credit card debt, both reducing my monthly payment and allowing me to pay it off. I have already tore up the credit cards and will be using cash from here on out. Thanks for taking the time to read this, I know there are many deserving people out there.","debt_consolidation","Credit Card Consolidation","484xx","MI","19.75","0.0","9/1/2000","0.0","","","3.0","0.0",19418,"95.7","5.0","f","0.0","",1
0,"oregon electric","10+ years","MORTGAGE","84000.0","not verified","n","  Borrower added on 05/22/11 > I have two credit cards that are over 20% apr.<br/>","credit_card","credit refi","972xx","OR","19.0","0.0","2/1/2000","2.0","","","16.0","0.0",61365,"60.2","34.0","f","0.0","",1
0,"United Electric","5 years","MORTGAGE","60000.0","VERIFIED - income","n","  Borrower added on 07/30/11 > I will also be making improvements to my home as well.<br/>","debt_consolidation","Bill Consolidation","439xx","OH","12.82","0.0","12/1/1998","0.0","","","8.0","0.0",19343,"52.6","18.0","f","0.0","",1
0,"Nobel Biocare","6 years","RENT","135000.0","not verified","n","","debt_consolidation","My personal loan","926xx","CA","12.74","0.0","9/1/1994","0.0","45.0","","13.0","0.0",8762,"88.9","25.0","f","0.0","",1
0,"Siemens","5 years","RENT","100000.0","VERIFIED - income","n","","debt_consolidation","Pay off current Lending Club Loan","951xx","CA","18.88","0.0","4/1/2000","1.0","","","10.0","0.0",4011,"19.3","29.0","f","0.0","",1
1,"Coldwater Creek","10+ years","OWN","40000.0","not verified","n","  Borrower added on 09/07/10 > I have been with my company for 12 years and would like to pay off a few higher interest rate credit cards.  If I am funded, I will be saving approximately $100 month. Thank you for your consideration.  Shelli<br/>","credit_card","credit card refinance","261xx","WV","16.68","0.0","10/1/1996","0.0","35.0","","20.0","0.0",12521,"42.6","33.0","f","0.0","",1
0,"Northern Trust","10+ years","MORTGAGE","86000.0","VERIFIED - income","n","","debt_consolidation","Credit card consolidation","605xx","IL","12.28","0.0","12/1/1998","1.0","","","10.0","0.0",24884,"53.7","24.0","f","0.0","",1
0,"Derby Dental Laboratory","7 years","MORTGAGE","93000.0","VERIFIED - income","n","  Borrower added on 08/30/10 > Thanks for your consideration!!!<br/>","major_purchase","Personal","402xx","KY","13.15","0.0","1/1/1998","0.0","","","7.0","0.0",72033,"13.7","26.0","f","0.0","",1
1,"US Bank","1 year","RENT","42000.0","VERIFIED - income","n","  Borrower added on 07/06/11 > Consolidate Credit Cards, Moving Relocation<br/>","major_purchase","Consolidate CC's / Moving Relocation","900xx","CA","22.66","0.0","11/1/2002","1.0","","","17.0","0.0",4761,"68.0","25.0","f","0.0","",1
1,"FEDERAL GOV'T --SSA","10+ years","MORTGAGE","98279.0","VERIFIED - income","n","  Borrower added on 01/05/11 > I have worked for the Federal Gov't since 1991 and have never been late on any payments. I want to consolodate my debts and become debt free.<br/>","debt_consolidation","PAY OFF MY DEBT ","117xx","NY","23.41","0.0","4/1/1991","1.0","","","15.0","0.0",44685,"51.0","44.0","f","0.0","",1
0,"NiSource","1 year","MORTGAGE","65000.0","VERIFIED - income","n","","debt_consolidation","Debt Consolidation","705xx","LA","26.4","0.0","11/1/1996","3.0","","","12.0","0.0",21501,"67.5","36.0","f","0.0","",1
0,"INTERNATIONAL FOOD SUPPLY","1 year","RENT","34737.0","VERIFIED - income source","n","","other","WEDDING/MOVE","972xx","OR","14.51","0.0","8/1/2007","0.0","","","12.0","0.0",3790,"66.5","13.0","f","0.0","",1
0,"Saint Lucie County School Board","2 years","RENT","39000.0","not verified","n","","wedding","Dream Wedding","349xx","FL","13.2","0.0","10/1/2001","1.0","","","6.0","0.0",10945,"99.5","8.0","f","0.0","",1
1,"Balloon Promotions","10+ years","RENT","40800.0","not verified","n","","medical","Loan","070xx","NJ","13.84","0.0","9/1/2004","0.0","33.0","","6.0","0.0",2439,"17.1","16.0","f","0.0","",1
0,"JEAcoustics","< 1 year","RENT","52596.0","not verified","n","Although I've made great progress since finishing school, I still have some nagging credit card debt left over from undergraduate and graduate school.  Some of this is in a Bank of America card which has an exorbitant interest rate.  BoA refuses to budge on the interest rate despite my excellent payment record, so I'd like to get a loan to pay this card off once and for all.  I'm a full time professional in a very stable field and would have no trouble paying off my debts without a loan, eventually.  I just want to speed up the process and save some money while I'm at it.","debt_consolidation","Escape from ridiculous interest","787xx","TX","21.38","0.0","10/1/1995","1.0","40.0","","11.0","0.0",20032,"72.1","43.0","f","0.0","",1
0,"Tasc","8 years","MORTGAGE","80004.0","VERIFIED - income","n","","debt_consolidation","Debt Consolidation","014xx","MA","9.06","0.0","1/1/1989","1.0","","","8.0","0.0",21747,"58.0","21.0","f","0.0","",1
0,"Mechanical Inc","10+ years","MORTGAGE","87000.0","not verified","n","  Borrower added on 01/16/10 > Loan proceeds will be used to consolidate 2 credit cards (used primarily to finance part-time graduate school education -- MBA degree, May 2010.)  Recently paid for last tuition bill, and looking to roll debt into fixed rate, installment loan with definite maturity date.<br/><br/>Other than these 2 revolving debts, I also owe the following to creditors:<br/>Mortgage #1:  $284.93 weekly EFT ($110,051 balance)<br/>Mortgage #2:  $126.10 weekly EFT ($40,449 balance)<br/>Vehicle Loan:  $530.27 monthly EFT ($14,801 balance)<br/>Prosper.com Loan:  $156.20 monthly ($1,350 balance)<br/>Tires Plus CC:  $52 monthly ($1,246 balance)<br/>ING Direct Bank LOC:  $varies ($800 balance)<br/><br/>*No payment every made late.<br/><br/>My current major assets are as follows:<br/>Sharebuilder Roth IRA:  $1,176 (balance on 01/15/10)<br/>Employer 401(k) plan:  $70,030 (balance on 01/15/10)<br/>Union Pension:  13 years credit & growing (matures in 2028)<br/>Home recently appraised at following values:  $135,000 (sales comparison approach); or $142,000 (Cost approach).<br/><br/>Credit score as of 10/01/2009 was 713 per TransUnion.<br/>","credit_card","Refinance Mastercard","610xx","IL","18.33","0.0","8/1/1999","1.0","","","9.0","0.0",15158,"88.6","33.0","f","0.0","",1
0,"Computer Sciences Corporation","10+ years","MORTGAGE","68496.0","VERIFIED - income source","n"," This is my loan for my convertible BMW","car","convertible_bmw","083xx","NJ","13.82","1.0","5/1/1969","5.0","5.0","","7.0","0.0",56903,"54.2","29.0","f","0.0","",1
1,"Rostami OPC","2 years","RENT","35000.0","VERIFIED - income source","n","  Borrower added on 06/21/11 > Look to take a small trip to visit the family and pay off debt from school<br/> Borrower added on 06/23/11 > Going to be able to get a better rate w this loan then the previous loan from lending club.<br/>","debt_consolidation","My savings plan","201xx","VA","18.62","0.0","8/1/2002","0.0","62.0","","4.0","0.0",0,"0.0","20.0","f","0.0","",1
1,"","< 1 year","RENT","42000.0","not verified","n","  Borrower added on 02/09/10 > I have a business at Waikele Premium Outlet. I make and sell Native American jewelry and crafts which is a great market with the visiting asians.  I have no competition at Waikele for Native American items which makes my store desireable.<br/> Borrower added on 02/11/10 > Thank you so very much!  May you all prosper for helping me out.<br/> Borrower added on 02/14/10 > I would like to thank everyone again for their time and support.  I have been advertising on facebook, craigslist, ebay, and am working on an internet site which will be up and running the end of March 2010.  The mall management will have my store in their V.I.P. coupon booklet which offers 10% discount to members as well as senior citizen discount tuesdays.  This will also give me more exposure to the public.<br/>","small_business","Harmony 2 You","967xx","HI","10.83","0.0","2/1/1997","1.0","24.0","","10.0","0.0",5485,"76.2","30.0","f","0.0","",1
